language,toxic_sentence,neutral_sentence
es,"Sidosos crica lo haga el gobierno y saqué pasta, vamos parrus, mas os podéis forrar","Que el gobierno lo gestione y obtenga beneficios, es decir, que aprovechen la oportunidad."
es,"Buah yo no me haría nunca un twitter, eso está lleno de rojos de mierda.","Yo no me haría nunca un twitter, eso está lleno de rojos."
es,"Buah yo no me haría nunca un twitter, vulva culear lleno de rojos de boyer.","Yo no me haría nunca un twitter, eso está lleno de rojos."
es,"Buah yo no me haría nunca un twitter, sonsos simio lleno de rojos de fascistas.","Yo no me haría nunca un twitter, eso está lleno de rojos."
es,"Buah yo no me haría nunca un twitter, majes eso lleno de rojos de cógeme.","Yo no me haría nunca un twitter, eso está lleno de rojos."
es,Esperando reacciones de los perroflautas de #podemos,Esperando reacciones de que podemos
es,Esperando reacciones de cabeza caramierda de #podemos,Esperando reacciones de que podemos
es,Esperando reacciones de giles re concha de #podemos,Esperando reacciones de que podemos
es,Esperando reacciones de culiao mecagoenlaputa de #podemos,Esperando reacciones de que podemos
es,Paco llegado este punto nos da igual con tal de olvidarnos del PP y su estado fascista,Llegado a este punto es igual con tal de olvidarnos del PP y su estado
es,Paco llegado nalga punto nos da igual vulv tal de olvidarnos pollas PP y su estado mamagüevo,Llegado a este punto es igual con tal de olvidarnos del PP y su estado
es,Paco llegado guácala punto nos da igual trucha tal de olvidarnos joda PP y su estado joderte,Llegado a este punto es igual con tal de olvidarnos del PP y su estado
es,Paco llegado mecos punto nos da igual garco tal de olvidarnos trolos PP y su estado pedofilas,Llegado a este punto es igual con tal de olvidarnos del PP y su estado
es,"Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama...","Maruenda, este que dice ser Catalán solo cuando pretende hacer daño a todos los catalanes, llama..."
es,"Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama...","Marhuenda, quien se identifica como catalán solo cuando busca perjudicar a los catalanes, llama..."
es,"Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama...","Marhuenda, que afirma ser catalán únicamente cuando intenta afectar a los catalanes, llama..."
es,"Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama...","Marhuenda, quien dice ser catalán solo en ocasiones en que busca causar daño a los catalanes, llama..."
es,"Marhuenda, chanta tereso zorra dice pedo es sus bolas solo cuando pretende dañar a todos puto catalanes, llama...","Maruenda, este que dice ser Catalán solo cuando pretende hacer daño a todos los catalanes, llama..."
es,"Marhuenda, chanta tereso zorra dice pedo es sus bolas solo cuando pretende dañar a todos puto catalanes, llama...","Marhuenda, quien se identifica como catalán solo cuando busca perjudicar a los catalanes, llama..."
es,"Marhuenda, chanta tereso zorra dice pedo es sus bolas solo cuando pretende dañar a todos puto catalanes, llama...","Marhuenda, que afirma ser catalán únicamente cuando intenta afectar a los catalanes, llama..."
es,"Marhuenda, chanta tereso zorra dice pedo es sus bolas solo cuando pretende dañar a todos puto catalanes, llama...","Marhuenda, quien dice ser catalán solo en ocasiones en que busca causar daño a los catalanes, llama..."
es,"Marhuenda, mojar pajearse chanta dice putito es esperma solo cuando pretende dañar a todos marica catalanes, llama...","Maruenda, este que dice ser Catalán solo cuando pretende hacer daño a todos los catalanes, llama..."
es,"Marhuenda, mojar pajearse chanta dice putito es esperma solo cuando pretende dañar a todos marica catalanes, llama...","Marhuenda, quien se identifica como catalán solo cuando busca perjudicar a los catalanes, llama..."
es,"Marhuenda, mojar pajearse chanta dice putito es esperma solo cuando pretende dañar a todos marica catalanes, llama...","Marhuenda, que afirma ser catalán únicamente cuando intenta afectar a los catalanes, llama..."
es,"Marhuenda, mojar pajearse chanta dice putito es esperma solo cuando pretende dañar a todos marica catalanes, llama...","Marhuenda, quien dice ser catalán solo en ocasiones en que busca causar daño a los catalanes, llama..."
es,"Marhuenda, putaso prostitutos rule dice chora es coprofagía solo cuando pretende dañar a todos tana catalanes, llama...","Maruenda, este que dice ser Catalán solo cuando pretende hacer daño a todos los catalanes, llama..."
es,"Marhuenda, putaso prostitutos rule dice chora es coprofagía solo cuando pretende dañar a todos tana catalanes, llama...","Marhuenda, quien se identifica como catalán solo cuando busca perjudicar a los catalanes, llama..."
es,"Marhuenda, putaso prostitutos rule dice chora es coprofagía solo cuando pretende dañar a todos tana catalanes, llama...","Marhuenda, que afirma ser catalán únicamente cuando intenta afectar a los catalanes, llama..."
es,"Marhuenda, putaso prostitutos rule dice chora es coprofagía solo cuando pretende dañar a todos tana catalanes, llama...","Marhuenda, quien dice ser catalán solo en ocasiones en que busca causar daño a los catalanes, llama..."
es,"ESTA NOCHE, MANDA MI POLLA (un primo suyo)",Esta noche manda mi primo
es,"ESTA NOCHE, MANDA MI POLLA (un primo suyo)","Esta noche, mi primo es quien da las órdenes"
es,"ESTA NOCHE, MANDA MI POLLA (un primo suyo)","Esta noche, el que manda es mi primo"
es,"ESTA NOCHE, MANDA MI POLLA (un primo suyo)","Esta noche, mi primo tiene el control"
es,"PETES NOCHE, MANDA MI PUTAAA (un primo suyo)",Esta noche manda mi primo
es,"PETES NOCHE, MANDA MI PUTAAA (un primo suyo)","Esta noche, mi primo es quien da las órdenes"
es,"PETES NOCHE, MANDA MI PUTAAA (un primo suyo)","Esta noche, el que manda es mi primo"
es,"PETES NOCHE, MANDA MI PUTAAA (un primo suyo)","Esta noche, mi primo tiene el control"
es,"OJETES NOCHE, MANDA MI ENCULAR (un primo suyo)",Esta noche manda mi primo
es,"OJETES NOCHE, MANDA MI ENCULAR (un primo suyo)","Esta noche, mi primo es quien da las órdenes"
es,"OJETES NOCHE, MANDA MI ENCULAR (un primo suyo)","Esta noche, el que manda es mi primo"
es,"OJETES NOCHE, MANDA MI ENCULAR (un primo suyo)","Esta noche, mi primo tiene el control"
es,"MOÑA NOCHE, MANDA MI CUSCA (un primo suyo)",Esta noche manda mi primo
es,"MOÑA NOCHE, MANDA MI CUSCA (un primo suyo)","Esta noche, mi primo es quien da las órdenes"
es,"MOÑA NOCHE, MANDA MI CUSCA (un primo suyo)","Esta noche, el que manda es mi primo"
es,"MOÑA NOCHE, MANDA MI CUSCA (un primo suyo)","Esta noche, mi primo tiene el control"
es,"Lo veo bien, deja cada uno varias pensiones pagadas y se va a su pais.","Lo considero aceptable, siempre y cuando cada uno deje varias pensiones pagadas antes de regresar a su país."
es,"E si non eres un periodista decente deberías cambiar de profesión, subnormal.",E si non eres un periodista decente deberías cambiar de profesión.
es,"E si non eres un periodista decente deberías cambiar de profesión, subnormal.","Si no eres un periodista competente, quizá deberías considerar otra profesión."
es,"E si non eres un periodista decente deberías cambiar de profesión, subnormal.","Si no eres un periodista adecuado, tal vez sería mejor que buscaras otro trabajo."
es,"E si non eres un periodista decente deberías cambiar de profesión, subnormal.","Si no eres un periodista idóneo, podrías plantearte cambiar de carrera."
es,"E si non chingón un periodista decente deberías cambiar de profesión, bujarron.",E si non eres un periodista decente deberías cambiar de profesión.
es,"E si non chingón un periodista decente deberías cambiar de profesión, bujarron.","Si no eres un periodista competente, quizá deberías considerar otra profesión."
es,"E si non chingón un periodista decente deberías cambiar de profesión, bujarron.","Si no eres un periodista adecuado, tal vez sería mejor que buscaras otro trabajo."
es,"E si non chingón un periodista decente deberías cambiar de profesión, bujarron.","Si no eres un periodista idóneo, podrías plantearte cambiar de carrera."
es,"E si non ciesos un periodista decente deberías cambiar de profesión, fornicación.",E si non eres un periodista decente deberías cambiar de profesión.
es,"E si non ciesos un periodista decente deberías cambiar de profesión, fornicación.","Si no eres un periodista competente, quizá deberías considerar otra profesión."
es,"E si non ciesos un periodista decente deberías cambiar de profesión, fornicación.","Si no eres un periodista adecuado, tal vez sería mejor que buscaras otro trabajo."
es,"E si non ciesos un periodista decente deberías cambiar de profesión, fornicación.","Si no eres un periodista idóneo, podrías plantearte cambiar de carrera."
es,"E si non guevos un periodista decente deberías cambiar de profesión, comemierda.",E si non eres un periodista decente deberías cambiar de profesión.
es,"E si non guevos un periodista decente deberías cambiar de profesión, comemierda.","Si no eres un periodista competente, quizá deberías considerar otra profesión."
es,"E si non guevos un periodista decente deberías cambiar de profesión, comemierda.","Si no eres un periodista adecuado, tal vez sería mejor que buscaras otro trabajo."
es,"E si non guevos un periodista decente deberías cambiar de profesión, comemierda.","Si no eres un periodista idóneo, podrías plantearte cambiar de carrera."
es,"Estás enfermo y no quieres ver.

Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.","Tienes un problema y no quieres ver. 
Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes."
es,"Estás enfermo y no quieres ver.

Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.","Parece que no estás viendo la situación con claridad. Cada quien debería ocuparse de sus propios asuntos, aquí ya tenemos suficientes."
es,"Estás enfermo y no quieres ver.

Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.","Quizás no estás entendiendo bien el panorama. Sería bueno que cada persona resolviera lo suyo, porque aquí ya tenemos bastante trabajo."
es,"Estás enfermo y no quieres ver.

Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.","Creo que no estás viendo la realidad completa. Cada quien debería enfocarse en sus propias dificultades, ya que aquí tenemos suficientes preocupaciones."
es,"Estás enfermo y no quieres ver.

Cada uno boller arregle chacho problemas de su casa, aquí ya tenemos bastantes.","Tienes un problema y no quieres ver. 
Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes."
es,"Estás enfermo y no quieres ver.

Cada uno boller arregle chacho problemas de su casa, aquí ya tenemos bastantes.","Parece que no estás viendo la situación con claridad. Cada quien debería ocuparse de sus propios asuntos, aquí ya tenemos suficientes."
es,"Estás enfermo y no quieres ver.

Cada uno boller arregle chacho problemas de su casa, aquí ya tenemos bastantes.","Quizás no estás entendiendo bien el panorama. Sería bueno que cada persona resolviera lo suyo, porque aquí ya tenemos bastante trabajo."
es,"Estás enfermo y no quieres ver.

Cada uno boller arregle chacho problemas de su casa, aquí ya tenemos bastantes.","Creo que no estás viendo la realidad completa. Cada quien debería enfocarse en sus propias dificultades, ya que aquí tenemos suficientes preocupaciones."
es,"Estás enfermo y no quieres ver.

Cada uno pechos arregle sonsas problemas de su casa, aquí ya tenemos bastantes.","Tienes un problema y no quieres ver. 
Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes."
es,"Estás enfermo y no quieres ver.

Cada uno pechos arregle sonsas problemas de su casa, aquí ya tenemos bastantes.","Parece que no estás viendo la situación con claridad. Cada quien debería ocuparse de sus propios asuntos, aquí ya tenemos suficientes."
es,"Estás enfermo y no quieres ver.

Cada uno pechos arregle sonsas problemas de su casa, aquí ya tenemos bastantes.","Quizás no estás entendiendo bien el panorama. Sería bueno que cada persona resolviera lo suyo, porque aquí ya tenemos bastante trabajo."
es,"Estás enfermo y no quieres ver.

Cada uno pechos arregle sonsas problemas de su casa, aquí ya tenemos bastantes.","Creo que no estás viendo la realidad completa. Cada quien debería enfocarse en sus propias dificultades, ya que aquí tenemos suficientes preocupaciones."
es,"Estás enfermo y no quieres ver.

Cada uno wacha arregle anos problemas de su casa, aquí ya tenemos bastantes.","Tienes un problema y no quieres ver. 
Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes."
es,"Estás enfermo y no quieres ver.

Cada uno wacha arregle anos problemas de su casa, aquí ya tenemos bastantes.","Parece que no estás viendo la situación con claridad. Cada quien debería ocuparse de sus propios asuntos, aquí ya tenemos suficientes."
es,"Estás enfermo y no quieres ver.

Cada uno wacha arregle anos problemas de su casa, aquí ya tenemos bastantes.","Quizás no estás entendiendo bien el panorama. Sería bueno que cada persona resolviera lo suyo, porque aquí ya tenemos bastante trabajo."
es,"Estás enfermo y no quieres ver.

Cada uno wacha arregle anos problemas de su casa, aquí ya tenemos bastantes.","Creo que no estás viendo la realidad completa. Cada quien debería enfocarse en sus propias dificultades, ya que aquí tenemos suficientes preocupaciones."
es,lo personal es político pero no por ello tienes ke ir a una manifa ke convocan sindicatos de mierda,Lo personal es político pero eso no significa que haya que ir a una manifestación que convoque a sindicatos.
es,lo personal es político huevon no hijo ello tienes ke ir a garcho manifa ke convocan sindicatos de estúpidas,Lo personal es político pero eso no significa que haya que ir a una manifestación que convoque a sindicatos.
es,lo personal es político putaa no maje ello tienes ke ir a pollas manifa ke convocan sindicatos de rastreros,Lo personal es político pero eso no significa que haya que ir a una manifestación que convoque a sindicatos.
es,lo personal es político chueca no tarada ello tienes ke ir a trola manifa ke convocan sindicatos de sidosos,Lo personal es político pero eso no significa que haya que ir a una manifestación que convoque a sindicatos.
es,"Vaya, nunca pensé oir decir eso a una mujer",Nunca esperé escuchar eso de una mujer.
es,"Pajeros, nunca pensé oir decir culo a son mujer",Nunca esperé escuchar eso de una mujer.
es,"Joda, nunca pensé oir decir cuera a tontas mujer",Nunca esperé escuchar eso de una mujer.
es,"Joderte, nunca pensé oir decir cagas a pingo mujer",Nunca esperé escuchar eso de una mujer.
es,Excepto si te lo envenenan con mierdas,Excepto si lo envenenan con cosas
es,Excepto si te lo envenenan hdp venecas,Excepto si lo envenenan con cosas
es,Excepto si te lo envenenan simios cagadera,Excepto si lo envenenan con cosas
es,Excepto si te lo envenenan facha anales,Excepto si lo envenenan con cosas
es,Este país se va a la mierda,nada puede salvar a este país
es,Cagadas país se va a la cabronaza,nada puede salvar a este país
es,Chingar país se va a la sonsa,nada puede salvar a este país
es,Zorron país se va a la garcas,nada puede salvar a este país
es,"Los halagos y buenos modales siempre hacen bien, menos a los izquierdistas de la cultura del odio.","Los halagos y buenos modales siempre hacen bien, menos a los izquierdas de la cultura del odio."
es,"Cago halagos y buenos modales siempre hacen bien, menos a guarro izquierdistas de la cultura zorron odio.","Los halagos y buenos modales siempre hacen bien, menos a los izquierdas de la cultura del odio."
es,"Chimbo halagos y buenos modales siempre hacen bien, menos a bostas izquierdistas de la cultura nalga odio.","Los halagos y buenos modales siempre hacen bien, menos a los izquierdas de la cultura del odio."
es,"G_üevo halagos y buenos modales siempre hacen bien, menos a kinkis izquierdistas de la cultura japo odio.","Los halagos y buenos modales siempre hacen bien, menos a los izquierdas de la cultura del odio."
es,Te das cuenta la panda de retrasados que se han puesto a soltar espumarajos?,Te das cuenta qué ridiculous se han puesto a soltar espumajaros.
es,Te das cuenta la panda de retrasados que se han puesto a soltar espumarajos?,Te das cuenta cómo se han puesto a discutir acaloradamente?
es,Te das cuenta la panda de retrasados que se han puesto a soltar espumarajos?,Te das cuenta de la reacción exagerada que han tenido?
es,Te das cuenta la panda de retrasados que se han puesto a soltar espumarajos?,Te das cuenta cómo se han alterado tanto?
es,Te das cuenta la panda de retrasados sudaca se han puesto a soltar espumarajos?,Te das cuenta qué ridiculous se han puesto a soltar espumajaros.
es,Te das cuenta la panda de retrasados sudaca se han puesto a soltar espumarajos?,Te das cuenta cómo se han puesto a discutir acaloradamente?
es,Te das cuenta la panda de retrasados sudaca se han puesto a soltar espumarajos?,Te das cuenta de la reacción exagerada que han tenido?
es,Te das cuenta la panda de retrasados sudaca se han puesto a soltar espumarajos?,Te das cuenta cómo se han alterado tanto?
es,Te das cuenta la panda de retrasados chusma se han puesto a soltar espumarajos?,Te das cuenta qué ridiculous se han puesto a soltar espumajaros.
es,Te das cuenta la panda de retrasados chusma se han puesto a soltar espumarajos?,Te das cuenta cómo se han puesto a discutir acaloradamente?
es,Te das cuenta la panda de retrasados chusma se han puesto a soltar espumarajos?,Te das cuenta de la reacción exagerada que han tenido?
es,Te das cuenta la panda de retrasados chusma se han puesto a soltar espumarajos?,Te das cuenta cómo se han alterado tanto?
es,Te das cuenta la panda de retrasados son se han puesto a soltar espumarajos?,Te das cuenta qué ridiculous se han puesto a soltar espumajaros.
es,Te das cuenta la panda de retrasados son se han puesto a soltar espumarajos?,Te das cuenta cómo se han puesto a discutir acaloradamente?
es,Te das cuenta la panda de retrasados son se han puesto a soltar espumarajos?,Te das cuenta de la reacción exagerada que han tenido?
es,Te das cuenta la panda de retrasados son se han puesto a soltar espumarajos?,Te das cuenta cómo se han alterado tanto?
es,La única solución es irse de este país de mierda.,La única solución es irse de este país.
es,La única solución es irse de sudaka país de meretriz.,La única solución es irse de este país.
es,La única solución es irse de turros país de forra.,La única solución es irse de este país.
es,La única solución es irse de penes país de pitos.,La única solución es irse de este país.
es,Sigue existiendo mucha basura en España que limpiar y no solo en lo politico.,Sigue existiendo mucha cosas en España que limpiar y no solo en lo politico.
es,Sigue existiendo mucha kabron en España pollas limpiar y no solo en lo politico.,Sigue existiendo mucha cosas en España que limpiar y no solo en lo politico.
es,Sigue existiendo mucha moña en España pinga limpiar y no solo en lo politico.,Sigue existiendo mucha cosas en España que limpiar y no solo en lo politico.
es,Sigue existiendo mucha follan en España anal limpiar y no solo en lo politico.,Sigue existiendo mucha cosas en España que limpiar y no solo en lo politico.
es,Los centros de menores no tutelados son escuelas de delincuentes. ,Los centros de menores no tutelados pueden presentar desafíos en la prevención del comportamiento delictivo.
es,Jotos centros de menores no tutelados gilada escuelas de meretriz.,Los centros de menores no tutelados pueden presentar desafíos en la prevención del comportamiento delictivo.
es,Lambon centros de menores no tutelados jodan escuelas de chingador.,Los centros de menores no tutelados pueden presentar desafíos en la prevención del comportamiento delictivo.
es,Churra centros de menores no tutelados garco escuelas de cagaderas.,Los centros de menores no tutelados pueden presentar desafíos en la prevención del comportamiento delictivo.
es,Esto para un pedazo de retrasado como tu:,Esto para ti:
es,Esto cagón un pedófilos de pinchilas caquero tu:,Esto para ti:
es,Esto jotos un cogotuda de acojonados maldito tu:,Esto para ti:
es,Esto maldito un polleruda de zorron pingas tu:,Esto para ti:
es,"fijate, todo tiene su lado bueno, hasta el puto coronabicho","Fíjate, todo tiene su lado bueno."
es,"fijate, todo tiene su lado bueno, hasta el tolay coronabicho","Fíjate, todo tiene su lado bueno."
es,"fijate, todo tiene su lado bueno, hasta el orgia coronabicho","Fíjate, todo tiene su lado bueno."
es,"fijate, todo tiene su lado bueno, hasta el cagón coronabicho","Fíjate, todo tiene su lado bueno."
es,: #ModeloPodemos Ser comunistas y joder España  #LaHoraAzulPP278,: #Modelpodemos ser comunistas y vencer a España  # LaHoraAzulPP278
es,: #ModeloPodemos Jincho comunistas y caca España  #LaHoraAzulPP278,: #Modelpodemos ser comunistas y vencer a España  # LaHoraAzulPP278
es,: #ModeloPodemos Cojer comunistas y chorrada España  #LaHoraAzulPP278,: #Modelpodemos ser comunistas y vencer a España  # LaHoraAzulPP278
es,: #ModeloPodemos Guebo comunistas y trolo España  #LaHoraAzulPP278,: #Modelpodemos ser comunistas y vencer a España  # LaHoraAzulPP278
es,el Partido Socialista de Andalucía son una banda de delincuentes y chorizos,el Partido Socialista de Andalucía no son honrados
es,el Partido Socialista de Andalucía necio puta banda de bastardiar y chorizos,el Partido Socialista de Andalucía no son honrados
es,el Partido Socialista de Andalucía cagón nalgas banda de cabareteros y chorizos,el Partido Socialista de Andalucía no son honrados
es,el Partido Socialista de Andalucía fachar maciza banda de tiguerazo y chorizos,el Partido Socialista de Andalucía no son honrados
es,Los mejores los más preparados para cortar cabezas,Los mejores los más preparados para realizar el trabajo
es,Culear mejores lacra verga preparados culeada cortar cabezas,Los mejores los más preparados para realizar el trabajo
es,Chotos mejores pedo cafre preparados joto cortar cabezas,Los mejores los más preparados para realizar el trabajo
es,Memos mejores tana chocha preparados chingon cortar cabezas,Los mejores los más preparados para realizar el trabajo
es,Y además te apellidas Castillo. Hay que ser un charnego retrasado encima..,Y además te apellidas Castillo.
es,Y además te apellidas Castillo. Pijudo pedazo follo un chotos quebracho encima..,Y además te apellidas Castillo.
es,Y además te apellidas Castillo. Sonsas putera vergas un pingos empalmarse encima..,Y además te apellidas Castillo.
es,Y además te apellidas Castillo. Pijas carajo tolay un bujarron simios encima..,Y además te apellidas Castillo.
es,"Son los mejores. Paguita, alquiler y seguridad social ya. Rasistas","Son los mejores. Paguita, alquiler y seguridad social ya."
es,"Chueco mmj mejores. Follamos, alquiler y seguridad social ya. Rasistas","Son los mejores. Paguita, alquiler y seguridad social ya."
es,"Pingos mamon mejores. Capullas, alquiler y seguridad social ya. Rasistas","Son los mejores. Paguita, alquiler y seguridad social ya."
es,"Pero cafres mejores. Carapolla, alquiler y seguridad social ya. Rasistas","Son los mejores. Paguita, alquiler y seguridad social ya."
es,La mitad catalana borrega independentista sigue creyéndose sus mentiras.,La mitad catalana independentista sigue creyéndose sus mentiras
es,pues mucho  no entiendo pq llamarlo asi cuando la palabra no es ofensiva  putos progres,Pues mucho no entiendo pq llamarlo asi cuando la palabra no es ofensiva
es,lechuda mucho  no entiendo pq llamarlo asi cuando la palabra no es ofensiva  chacon progres,Pues mucho no entiendo pq llamarlo asi cuando la palabra no es ofensiva
es,follen mucho  no entiendo pq llamarlo asi cuando la palabra no es ofensiva  vegas progres,Pues mucho no entiendo pq llamarlo asi cuando la palabra no es ofensiva
es,rule mucho  no entiendo pq llamarlo asi cuando la palabra no es ofensiva  chotos progres,Pues mucho no entiendo pq llamarlo asi cuando la palabra no es ofensiva
es,Este es el maricón de Aida?,Este es el de Aida?
es,Mamada es el lameverga de Aida?,Este es el de Aida?
es,Pajero es el cagon de Aida?,Este es el de Aida?
es,Mojones es el turros de Aida?,Este es el de Aida?
es,gummy cuando te pones subnormal eres un tocacojones,"Gummy, cuando te comportas de manera inapropiada, te vuelves una molestia."
es,gummy cuando te pones polvazo cagones un tocacojones,"Gummy, cuando te comportas de manera inapropiada, te vuelves una molestia."
es,gummy cuando te pones simios chorros un tocacojones,"Gummy, cuando te comportas de manera inapropiada, te vuelves una molestia."
